Year,Energy Balance Model.Surface Temperature Anomaly[1]
2056.375,2.14553161631
2056.5,2.14954094668
2056.625,2.15357615955
2056.75,2.15763460862
2056.875,2.16171395357
2057,2.16581211676
2057.125,2.1698934268
2057.25,2.17392725296
2057.375,2.17791874839
2057.5,2.18187245706
2057.625,2.18579238839
2057.75,2.18968207672
2057.875,2.19354464894
2058,2.19738286856
2058.125,2.20120401295
2058.25,2.20501438616
2058.375,2.2088149561
2058.5,2.21260657905
2058.625,2.21639001248
2058.75,2.22016593213
2058.875,2.2239349306
2059,2.22769753242
2059.125,2.23145284724
2059.25,2.23520012563
2059.375,2.23893999959
2059.5,2.24267303108
2059.625,2.24639971936
2059.75,2.25012050624
2059.875,2.25383578174
2060,2.25754589451
2060.125,2.26121781783
2060.25,2.26482326211
2060.375,2.26836900342
2060.5,2.27186103801
2060.625,2.27530467423
2060.75,2.2787046092
2060.875,2.28206500872
2061,2.28538956491
2061.125,2.28868601974
2061.25,2.2919611037
2061.375,2.29521651548
2061.5,2.29845376562
2061.625,2.30167419796
2061.75,2.30487898466
2061.875,2.30806919067
2062,2.311245765
2062.125,2.31441398119
2062.25,2.31757838226
2062.375,2.32073876628
2062.5,2.32389495621
2062.625,2.32704679843
2062.75,2.33019411771
2062.875,2.33333679667
2063,2.33647473259
2063.125,2.33962098554
2063.25,2.34278674181
2063.375,2.34596935474
2063.5,2.34916647666
2063.625,2.35237602719
2063.75,2.35559614767
2063.875,2.35882519972
2064,2.36206172737
2064.125,2.36530900841
2064.25,2.36856980716
2064.375,2.37184219871
2064.5,2.37512446944
2064.625,2.37841509321
2064.75,2.38171271046
2064.875,2.38501610468
2065,2.38832418932
2065.125,2.39164737752
2065.25,2.39499455367
2065.375,2.39836270335
2065.5,2.40174914632
2065.625,2.40515149928
2065.75,2.40856763893
2065.875,2.41199567525
2066,2.4154339224
2066.125,2.4189108234
2066.25,2.42245069571
2066.375,2.42604647202
2066.5,2.42969188738
2066.625,2.43338138479
2066.75,2.43711003144
2066.875,2.44087344688
2067,2.44466773869
2067.125,2.44848539109
2067.25,2.45231984865
2067.375,2.45616916041
2067.5,2.46003158264
2067.625,2.46390555576
2067.75,2.46778966976
2067.875,2.47168267458
2068,2.47558344951
2068.125,2.47947566696
2068.25,2.48334529209
2068.375,2.4871945094
2068.5,2.49102523617
2068.625,2.49483915686
2068.75,2.49863773607
2068.875,2.50242227437
2069,2.50619391376
2069.125,2.50992685582
2069.25,2.51359901289
2069.375,2.51721640147
2069.5,2.52078433542
2069.625,2.52430751052
2069.75,2.52779006968
2069.875,2.53123568378
2070,2.53464759965
2070.125,2.53801517245
2070.25,2.54132936035
2070.375,2.54459505923
2070.5,2.54781660105
2070.625,2.55099782068
2070.75,2.55414210779
2070.875,2.55725247199
2071,2.56033158108
2071.125,2.56337283743
2071.25,2.56637065896
2071.375,2.56932866383
2071.5,2.57225005861
2071.625,2.57513768698
2071.75,2.57799407115
2071.875,2.58082145164
2072,2.58362181898
2072.125,2.58641269203
2072.25,2.58920914115
2072.375,2.59200948584
2072.5,2.59481224992
2072.625,2.5976161361
2072.75,2.60042000325
2072.875,2.6032228542
2073,2.60602381546
2073.125,2.6088259207
2073.25,2.61163175467
2073.375,2.6144399883
2073.5,2.61724945369
2073.625,2.62005912524
2073.75,2.62286810181
2073.875,2.6256755939
2074,2.62848090958
2074.125,2.63127846632
2074.25,2.63406346949
2074.375,2.63683643013
2074.5,2.6395978052
2074.625,2.64234800405
2074.75,2.64508739647
2074.875,2.64781631192
2075,2.65053504641
2075.125,2.65325336841
2075.25,2.65597966035
2075.375,2.65871227816
2075.5,2.66144977168
2075.625,2.66419086102
2075.75,2.66693441562
2075.875,2.66967943674
2076,2.67242504138
2076.125,2.67517045684
2076.25,2.67791499819
2076.375,2.68065804928
2076.5,2.68339906345
2076.625,2.68613755492
2076.75,2.6888730876
2076.875,2.69160527591
2077,2.69433377486
2077.125,2.69707342252
2077.25,2.69983692069
2077.375,2.70262105372
2077.5,2.70542297294
2077.625,2.70824015308
2077.75,2.71107034548
2077.875,2.71391156169
2078,2.71676203513
2078.125,2.71963580673
2078.25,2.72254485501
2078.375,2.72548487587
2078.5,2.7284520537
2078.625,2.73144300494
2078.75,2.73445470454
2078.875,2.73748448752
2079,2.74052998522
2079.125,2.74359109219
2079.25,2.74666764789
